residence_hall,day,time,raw,norm,score
Wells,Sunday,10:30:00,4,-0.906587922,
Wells,Sunday,11:00:00,6,-0.572394727,
Wells,Sunday,11:30:00,7,-0.40529813,
Wells,Sunday,12:00:00,8,-0.238201532,
Wells,Sunday,12:30:00,9,-0.071104935,
Wells,Sunday,13:00:00,9,-0.071104935,
Wells,Sunday,13:30:00,14,0.764378052,
Wells,Sunday,14:00:00,13,0.597281454,
Wells,Sunday,14:30:00,18,1.432764441,
Wells,Sunday,15:00:00,19,1.599861039,
Wells,Sunday,15:30:00,19,1.599861039,
Wells,Sunday,16:00:00,17,1.265667844,
Wells,Sunday,16:30:00,16,1.098571247,
Wells,Sunday,17:00:00,11,0.26308826,
Wells,Sunday,17:30:00,16,1.098571247,
Wells,Sunday,18:00:00,12,0.430184857,
Wells,Sunday,18:30:00,13,0.597281454,
Wells,Sunday,19:00:00,16,1.098571247,
Wells,Sunday,19:30:00,18,1.432764441,
Wells,Sunday,20:00:00,18,1.432764441,
Wells,Sunday,20:30:00,17,1.265667844,
Wells,Sunday,21:00:00,16,1.098571247,
Wells,Sunday,21:30:00,16,1.098571247,
Wells,Sunday,22:00:00,14,0.764378052,
Wells,Sunday,22:30:00,13,0.597281454,
Wells,Sunday,23:00:00,11,0.26308826,
Wells,Sunday,23:30:00,13,0.597281454,
Willkie,Sunday,00:00:00,19,-0.725044222,
Willkie,Sunday,00:30:00,17,-0.812871744,
Willkie,Sunday,01:00:00,15,-0.900699265,
Willkie,Sunday,01:30:00,14,-0.944613026,
Willkie,Sunday,02:00:00,12,-1.032440548,
Willkie,Sunday,02:30:00,11,-1.076354309,
Willkie,Sunday,03:00:00,10,-1.12026807,
Willkie,Sunday,03:30:00,10,-1.12026807,
Willkie,Sunday,04:30:00,10,-1.12026807,
Willkie,Sunday,05:00:00,10,-1.12026807,
Willkie,Sunday,05:30:00,10,-1.12026807,
Willkie,Sunday,06:00:00,10,-1.12026807,
Willkie,Sunday,06:30:00,10,-1.12026807,
Willkie,Sunday,07:00:00,10,-1.12026807,
Willkie,Sunday,07:30:00,10,-1.12026807,
Willkie,Sunday,08:00:00,11,-1.076354309,
Willkie,Sunday,08:30:00,10,-1.12026807,
Willkie,Sunday,09:00:00,11,-1.076354309,
Willkie,Sunday,09:30:00,15,-0.900699265,
Willkie,Sunday,10:00:00,16,-0.856785505,
Willkie,Sunday,10:30:00,26,-0.417647896,
Willkie,Sunday,11:00:00,28,-0.329820374,
Willkie,Sunday,11:30:00,26,-0.417647896,
Willkie,Sunday,12:00:00,38,0.109317235,
Willkie,Sunday,12:30:00,51,0.680196126,
Willkie,Sunday,13:00:00,53,0.768023648,
Willkie,Sunday,13:30:00,59,1.031506213,
Willkie,Sunday,14:00:00,63,1.207161256,
Willkie,Sunday,14:30:00,64,1.251075017,
Willkie,Sunday,15:00:00,69,1.470643821,
Willkie,Sunday,15:30:00,68,1.426730061,
Willkie,Sunday,16:00:00,62,1.163247495,
Willkie,Sunday,16:30:00,68,1.426730061,
Willkie,Sunday,17:00:00,65,1.294988778,
Willkie,Sunday,17:30:00,55,0.855851169,
Willkie,Sunday,18:00:00,64,1.251075017,
Willkie,Sunday,18:30:00,67,1.3828163,
Willkie,Sunday,19:00:00,61,1.119333734,
Willkie,Sunday,19:30:00,65,1.294988778,
Willkie,Sunday,20:00:00,54,0.811937408,
Willkie,Sunday,20:30:00,55,0.855851169,
Willkie,Sunday,21:00:00,46,0.460627321,
Willkie,Sunday,21:30:00,46,0.460627321,
Willkie,Sunday,22:00:00,50,0.636282365,
Willkie,Sunday,22:30:00,43,0.328886039,
Willkie,Sunday,23:00:00,39,0.153230995,
Willkie,Sunday,23:30:00,43,0.328886039,
Wright,Sunday,00:00:00,17,-0.951661517,
Wright,Sunday,00:30:00,17,-0.951661517,
Wright,Sunday,01:00:00,20,-0.82648962,
Wright,Sunday,01:30:00,18,-0.909937551,
Wright,Sunday,02:00:00,17,-0.951661517,
Wright,Sunday,02:30:00,20,-0.82648962,
Wright,Sunday,03:00:00,13,-1.11855738,
Wright,Sunday,03:30:00,12,-1.160281346,
Wright,Sunday,04:30:00,11,-1.202005312,
Wright,Sunday,05:00:00,11,-1.202005312,
Wright,Sunday,05:30:00,11,-1.202005312,
Wright,Sunday,06:00:00,11,-1.202005312,
Wright,Sunday,06:30:00,11,-1.202005312,
Wright,Sunday,07:00:00,11,-1.202005312,
Wright,Sunday,07:30:00,11,-1.202005312,
Wright,Sunday,08:00:00,11,-1.202005312,
Wright,Sunday,08:30:00,13,-1.11855738,
Wright,Sunday,09:00:00,12,-1.160281346,
Wright,Sunday,09:30:00,19,-0.868213585,
Wright,Sunday,10:00:00,23,-0.701317722,
Wright,Sunday,10:30:00,38,-0.075458236,
Wright,Sunday,11:00:00,45,0.216609524,
Wright,Sunday,11:30:00,44,0.174885559,
Wright,Sunday,12:00:00,50,0.425229353,
Wright,Sunday,12:30:00,51,0.466953319,
Wright,Sunday,13:00:00,59,0.800745045,
Wright,Sunday,13:30:00,74,1.426604532,
Wright,Sunday,14:00:00,75,1.468328497,
Wright,Sunday,14:30:00,76,1.510052463,
Wright,Sunday,15:00:00,79,1.63522436,
Wright,Sunday,15:30:00,71,1.301432634,
Wright,Sunday,16:00:00,74,1.426604532,
Wright,Sunday,16:30:00,67,1.134536771,
Wright,Sunday,17:00:00,70,1.259708668,
Wright,Sunday,17:30:00,57,0.717297114,
Wright,Sunday,18:00:00,66,1.092812805,
Wright,Sunday,18:30:00,59,0.800745045,
Wright,Sunday,19:00:00,64,1.009364874,
Wright,Sunday,19:30:00,61,0.884192977,
Wright,Sunday,20:00:00,58,0.759021079,
Wright,Sunday,20:30:00,58,0.759021079,
Wright,Sunday,21:00:00,54,0.592125216,
Wright,Sunday,21:30:00,52,0.508677285,
Wright,Sunday,22:00:00,48,0.341781422,
Wright,Sunday,22:30:00,46,0.25833349,
Wright,Sunday,23:00:00,48,0.341781422,
Wright,Sunday,23:30:00,38,-0.075458236,
